anime_id,name,genre,type,episodes,rating,Dementia,Samurai,Yuri,Magic,Police,Ecchi,Kids,School,Fantasy,Parody,Shoujo,Game,Vampire,Thriller,Shounen,Music,Shoujo Ai,Historical,Military,Drama,Sci-Fi,Super Power,Adventure,Space,Supernatural,Martial Arts,Romance,Demons,Josei,Mystery,Hentai,Seinen,Action,Sports,Slice of Life,Mecha,Harem,Horror,Cars,Shounen Ai,Psychological,Comedy,Yaoi,num_type
31246,Choegang Habche: Mix Master,"Adventure, Fantasy",TV,39,6.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",TV,26,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
16041,Chogattai Majutsu Robot Ginguiser Specials,"Adventure, Mecha, Sci-Fi",Special,2,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
23191,Chokin no Susume,Comedy,Movie,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy,OVA,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,3,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
6636,Chou Kousoku Galvion,"Action, Mecha, Military, Police",TV,22,6.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
21433,Chou Zenmairobo: Patrasche,"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,2,6.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"Action, Comedy, Game, Kids",TV,32,5.72,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
32218,Choujikuu Seiki Orguss Memorial,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,2,6.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
30571,Chouon Senshi Borgman: Madnight☆Gigs!,"Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
8853,Chouriki Robo Galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
24927,Chuuchuu Banban,"Adventure, Kids",Movie,1,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31690,Chuugakusei,Comedy,OVA,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance",OVA,1,6.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
34409,Chuuko Video-ya no Onna Tenin X,"Comedy, Shounen",ONA,1,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
28829,Cinterrier-jou no Hanamuko,"Comedy, Fantasy, Kids",Movie,1,3.62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32762,Circles,Music,Music,1,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10967,Circuit no Ookami II: Modena no Ken,"Cars, Seinen",OVA,1,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
30818,City Hunter: Ryou no Propose,"Action, Comedy, Mystery, Police",OVA,1,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
25969,Clock,Dementia,Special,1,4.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19695,Clover 4/3,"Drama, School",ONA,24,7.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
32944,CoCO &amp; NiCO,"Comedy, Kids",TV,39,4.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13501,Cofun Gal no Coffy,"Comedy, Historical, Parody",ONA,10,4.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
13503,Cofun Gal no Coffy (TV),"Comedy, Parody",TV,12,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13505,Cofun Gal no Coffy Campus Life,Comedy,TV,11,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13511,Cofun Gal no Coffy: Cofunderella,Comedy,Movie,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Comedy,Movie,1,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13507,Cofun Gal no Coffy: Okehazama no Tatakai,"Comedy, Historical, Parody",Movie,1,5.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30923,Colorful Ninja Iromaki,Fantasy,Movie,1,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32628,Columbus no Daibouken,Historical,OVA,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16794,Computer Haekjeonham Pokpa Daejakjeon,"Action, Sci-Fi, Shounen",Movie,1,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"Comedy, Historical, Kids",Movie,1,5.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25985,Contact,"Comedy, Kids, Sci-Fi",Special,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
25977,Contact 2,"Comedy, Kids, Sci-Fi",Special,1,5.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
24901,Cook no Polka,"Kids, Music",Music,1,3.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
30050,Cooking Papa Christmas Special,"Comedy, Slice of Life",Special,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
32630,Coral no Tanken,"Adventure, Kids, Music",TV,50,6.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
29711,Countdown,Dementia,Movie,1,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26235,Crayon no Hoshi,"Drama, Kids",OVA,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,"Comedy, Kids, Shounen",Movie,1,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30955,Crazy Monkey,Ecchi,Movie,1,4.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33534,Curly,Comedy,ONA,1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33686,Cyborg 009: Call of Justice 2,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7956,Cybot Robocchi,"Comedy, Sci-Fi",TV,39,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,1,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6759,Cynical Hysterie Hour: Trip Coaster,"Comedy, Slice of Life",Movie,1,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",Movie,1,6.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,"Adventure, Drama",Special,2,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
22329,Daisougen to Hakuba,"Adventure, Historical",OVA,1,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29469,Daisuki! Nendomama,"Fantasy, Kids, Slice of Life",TV,9,5.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18007,Dalam-iwa Goseumdochi,"Historical, Military",TV,0,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",Movie,1,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10887,Dame Oyaji,Comedy,TV,26,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
17703,Danchi Tomoo,"Comedy, Seinen",TV,78,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,"Comedy, Seinen",Special,1,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
14631,Dangerous Jiisan Ja,"Comedy, Kids",OVA,2,6.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",TV,50,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32858,Dareka no Santa Claus,Music,Music,1,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
30958,Daruma-chan,"Kids, Supernatural",OVA,5,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15971,Dasshutsu Gasshapon,"Historical, Sci-Fi",ONA,10,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16816,David and Goliath,"Adventure, Historical, Kids",Movie,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34060,Dead World,Horror,ONA,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
30893,Deban Desu Yo! Onigirizu,Comedy,TV,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27551,Deko Boko Friends,"Comedy, Kids",TV,0,7.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31644,Deniroo&#039;s Circus,Comedy,Special,1,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
17131,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever,"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",TV,26,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9869,Din Dong,"Comedy, Parody",Special,1,5.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
31746,Dochamon Junior,"Comedy, Kids",TV,16,5.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
34207,Dochamon Junior 2,"Comedy, Kids",TV,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18317,Dodani,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17665,Dohyou no Oni-tachi,"Drama, Historical, Sports",Movie,1,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3825,Dokaben,"Action, School, Shounen, Sports",TV,163,6.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
15957,Dokachin,"Comedy, Kids",TV,26,5.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18327,Dokgotak Dasi Chajeun Maundeu,"Shounen, Sports",Movie,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",OVA,1,4.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
18325,Dokkaebi Bangmang-I,"Action, Demons, Shounen",Movie,1,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",TV,26,6.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
9499,Dokushin Apartment Dokudamisou,"Comedy, Ecchi",OVA,3,5.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
30034,Dolittle-sensei Monogatari,"Adventure, Kids",TV,13,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,1,5.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18451,Don: Gokudou Suikoden,Drama,OVA,2,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11625,Donbe Monogatari,Kids,Special,1,5.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
25193,Donguri Mori e,"Fantasy, Kids",OVA,1,4.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5916,Donguri no Ie,Drama,Movie,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8451,Donguri to Yamaneko,Drama,OVA,1,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26301,Donguri to Yamaneko (1995),"Demons, Drama, Kids",OVA,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
